NHPDPropertyID,PropertyName,PropertyAddress,City,State,Zip,CBSACode,CBSAType,County,CountyCode,CensusTract,CongressionalDistrict,Latitude,Longitude,PropertyStatus,ActiveSubsidies,TotalInconclusiveSubsidies,TotalInactiveSubsidies,TotalUnits,EarliestStartDate,EarliestEndDate,LatestEndDate,Owner,OwnerType,ManagerName,ManagerType,HUDPropertyID,ReacScore1,ReacScore1Date,ReacScore2,ReacScore2Date,ReacScore3,ReacScore3Date,StudioOneBedroomUnits,TwoBedroomUnits,ThreePlusBedroomUnits,PercentofELIHouseholds,TargetTenantType,FairMarketRent_2BR,EarliestConstructionDate,LatestConstructionDate,OccupancyRate,AverageMonthsOfTenancy,NumberActiveSection8,NumberInconclusiveSection8,NumberInactiveSection8,S8_1_ID,S8_1_Status,S8_1_ProgramName,S8_1_RenewalStatus,S8_1_StartDate,S8_1_EndDate,S8_1_AssistedUnits,S8_1_RentToFMR,S8_1_InacStatusDesc,S8_2_ID,S8_2_Status,S8_2_ProgramName,S8_2_RenewalStatus,S8_2_StartDate,S8_2_EndDate,S8_2_AssistedUnits,S8_2_RentToFMR,S8_2_InacStatusDesc,NumberActiveSection202,NumberInconclusiveSection202,NumberInactiveSection202,S202_1_ID,S202_1_Status,S202_1_ProgramName,S202_1_StartDate,S202_1_EndDate,S202_1_AssistedUnits,S202_1_PrincipalBalance,S202_1_InacStatusDesc,S202_2_ID,S202_2_Status,S202_2_ProgramName,S202_2_StartDate,S202_2_EndDate,S202_2_AssistedUnits,S202_2_PrincipalBalance,S202_2_InacStatusDesc,NumberActiveSection236,NumberInconclusiveSection236,NumberInactiveSection236,S236_1_ID,S236_1_Status,S236_1_ProgramName,S236_1_StartDate,S236_1_EndDate,S236_1_AssistedUnits,S236_1_InacStatusDesc,S236_2_ID,S236_2_Status,S236_2_ProgramName,S236_2_StartDate,S236_2_EndDate,S236_2_AssistedUnits,S236_2_InacStatusDesc,NumberActiveHUDInsured,NumberInconclusiveHUDInsured,NumberInactiveHud,FHA_1_ID,FHA_1_Status,FHA_1_ProgramName,FHA_1_StartDate,FHA_1_EndDate,FHA_1_AssistedUnits,FHA_1_PrincipalBalance,FHA_1_InacStatusDesc,FHA_2_ID,FHA_2_Status,FHA_2_ProgramName,FHA_2_StartDate,FHA_2_EndDate,FHA_2_AssistedUnits,FHA_2_PrincipalBalance,FHA_2_InacStatusDesc,NumberActiveLihtc,NumberInconclusiveLihtc,NumberInactiveLihtc,LIHTC_1_ID,LIHTC_1_Status,LIHTC_1_ProgramName,LIHTC_1_StartDate,LIHTC_1_EndDate,LIHTC_1_AssistedUnits,LIHTC_1_ConstructionType,LIHTC_1_InacStatusDesc,LIHTC_2_ID,LIHTC_2_Status,LIHTC_2_ProgramName,LIHTC_2_StartDate,LIHTC_2_EndDate,LIHTC_2_AssistedUnits,LIHTC_2_ConstructionType,LIHTC_2_InacStatusDesc,NumberActiveSection515,NumberInconclusiveSection515,NumberInactiveSection515,RHS515_1_ID,RHS515_1_Status,RHS515_1_ProgramName,RHS515_1_StartDate,RHS515_1_EndDate,RHS515_1_AssistedUnits,RHS515_1_PrincipalBalance,RHS515_1_InacStatusDesc,RHS515_2_ID,RHS515_2_Status,RHS515_2_ProgramName,RHS515_2_StartDate,RHS515_2_EndDate,RHS515_2_AssistedUnits,RHS515_2_PrincipalBalance,RHS515_2_InacStatusDesc,NumberActiveSection538,NumberInconclusiveSection538,NumberInactiveSection538,RHS538_1_ID,RHS538_1_Status,RHS538_1_ProgramName,RHS538_1_StartDate,RHS538_1_EndDate,RHS538_1_AssistedUnits,RHS538_1_PrincipalBalance,RHS538_1_InacStatusDesc,RHS538_2_ID,RHS538_2_Status,RHS538_2_ProgramName,RHS538_2_StartDate,RHS538_2_EndDate,RHS538_2_AssistedUnits,RHS538_2_PrincipalBalance,RHS538_2_InacStatusDesc,NumberActiveHome,NumberInconclusiveHome,NumberInactiveHome,HOME_1_ID,HOME_1_Status,HOME_1_ProgramName,HOME_1_StartDate,HOME_1_EndDate,HOME_1_AssistedUnits,HOME_1_ConstructionType,HOME_1_InacStatusDesc,HOME_2_ID,HOME_2_Status,HOME_2_ProgramName,HOME_2_StartDate,HOME_2_EndDate,HOME_2_AssistedUnits,HOME_2_ConstructionType,HOME_2_InacStatusDesc,NumberActivePublicHousing,NumberInconclusivePublicHousing,NumberInactivePublicHousing,PH_1_ID,PH_1_Status,PH_1_ProgramName,PH_1_StartDate,PH_1_EndDate,PH_1_AssistedUnits,PH_1_InacStatusDesc,PH_1_PhaCode,PH_2_ID,PH_2_Status,PH_2_ProgramName,PH_2_StartDate,PH_2_EndDate,PH_2_AssistedUnits,PH_2_InacStatusDesc,PH_2_PhaCode,NumberActiveState,NumberInconclusiveState,NumberInactiveState,State_1_ID,State_1_Status,State_1_ProgramName,State_1_StartDate,State_1_EndDate,State_1_AssistedUnits,State_1_InacStatusDesc,State_1_ConstructionType,State_2_ID,State_2_Status,State_2_ProgramName,State_2_StartDate,State_2_EndDate,State_2_AssistedUnits,State_2_InacStatusDesc,State_2_ConstructionType,NumberActivePBV,NumberInconclusivePBV,NumberInactivePBV,Pbv_1_Status,Pbv_1_ProgramName,Pbv_1_AssistedUnits,Pbv_2_Status,Pbv_2_ProgramName,Pbv_2_AssistedUnits,NumberActiveMR,NumberInconclusiveMR,NumberInactiveMR,Mr_1_Status,Mr_1_ProgramName,Mr_1_AssistedUnits,Mr_2_Status,Mr_2_ProgramName,Mr_2_AssistedUnits,OldNHPDPropertyID
1029620,SUMMERSET APARTMENTS HOMES,668 S Comanche Dr,Arvin,CA,93203,12540,Metropolitan Statistical Area,Kern,06029,06029006303,21,35,-119,Active,1,0,0,61,1/1/2006,1/1/2061,1/1/2061,LAS PALMAS FOUNDATION,For Profit,,,,,,,,,,,1,60,,Family,910,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA2006185,Active,9% Tax Credit,1/1/2006,1/1/2061,60,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,23796
1029621,SKYLINE VILLAGE,444 Lucas Ave,Los Angeles,CA,90017-2050,31080,Metropolitan Statistical Area,Los Angeles,06037,06037209200,34,34.06,-118,Active,2,0,0,73,1/1/2004,4/19/2025,1/1/2059,THOMAS SAFRAN & ASSOC,For Profit,,,,,,,,,,10,36,27,,Family,2180,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA2004490,Active,4% Tax Credit,1/1/2004,1/1/2059,72,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,2109706561,Active,HOME,4/19/2005,4/19/2025,71,Acquisition New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,23572
1029622,SERNA VILLAGE,5836 Dudley Blvd,McClellan,CA,95652-2433,40900,Metropolitan Statistical Area,Sacramento,06067,06067007301,06,39,-121,Active,2,0,0,84,1/1/2006,1/1/2061,1/1/2061,MERCY HOUSING CALIFORNIA,For Profit,,,,,,,,,,20,32,32,,,1380,1/1/2005,1/1/2006,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA2006190,Active,9% Tax Credit,1/1/2006,1/1/2061,83,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,Active,Project Based Vouchers,70,,,,0,0,0,,,,,,,23797
1029623,STANFORD COURT,3220 Santa Fe Way,Rocklin,CA,95765-5565,40900,Metropolitan Statistical Area,Placer,06061,06061021131,04,39,-121,Active,1,0,0,120,1/1/2004,1/1/2059,1/1/2059,GREEK ORTHODOX HOUSING CORP,For Profit,,,,,,,,,,32,88,,,Elderly or disabled,1940,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA2004500,Active,4% Tax Credit,1/1/2004,1/1/2059,119,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,23573
1029624,SONTERRA APARTMENTS,250 S Eastern Ave,Brawley,CA,92227-3620,20940,Metropolitan Statistical Area,Imperial,06025,06025010700,51,33,-116,Active,1,0,0,54,1/1/2006,1/1/2061,1/1/2061,TELACU HOMES INC,For Profit,,,,,,,,,,,1,54,,Family,1060,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA2006195,Active,9% Tax Credit,1/1/2006,1/1/2061,53,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,23798
1029625,SUMMER BREEZE APARTMENTS,200 Lewis Rd,San Jose,CA,95111-4700,41940,Metropolitan Statistical Area,Santa Clara,06085,06085503204,19,37,-122,Active,1,0,0,160,1/1/2004,1/1/2059,1/1/2059,FOUNDATION FOR AFFORDABLE HOUSING/EMBRACE FOUNDATION,For Profit,,,,,,,,,,54,88,18,,Family,2680,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA2004505,Active,4% Tax Credit,1/1/2004,1/1/2059,159,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,23574
1029626,CASA LA PAZ,84471 Avenue 51,Coachella,CA,92236-9557,40140,Metropolitan Statistical Area,Riverside,06065,06065045705,36,34,-116,Active,1,0,0,61,1/1/2006,1/1/2061,1/1/2061,AMCAL MULTI-HOUSING INC (AMCAL),For Profit,,,,,,,,,,,17,45,,Family,1170,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA2006205,Active,9% Tax Credit,1/1/2006,1/1/2061,60,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,23799
1029627,SUMMERCREEK VILLAGE,755 Village Cir,Ukiah,CA,95482-4968,46380,Micropolitan Statistical Area,Mendocino,06045,06045011600,02,39,-123,Active,2,0,0,64,1/1/2004,10/21/2044,1/1/2059,THE PACIFIC COMPANIES,For Profit,,,,,,,,,,,24,40,,Family,1240,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA2004510,Active,9% Tax Credit,1/1/2004,1/1/2059,63,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,,Active,RHS 538,10/21/2004,10/21/2044,64,1950000,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,23575
1029628,LAS BRISAS APARTMENTS,115 E 88th St,Los Angeles,CA,90003-3472,31080,Metropolitan Statistical Area,Los Angeles,06037,06037240200,43,33.96,-118,Active,1,0,0,66,1/1/2006,1/1/2061,1/1/2061,AMCAL MULTI-HOUSING INC (AMCAL),For Profit,,,,,,,,,,,31,35,,Family,1770,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA2006210,Active,9% Tax Credit,1/1/2006,1/1/2061,65,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,23800
1029629,SUMMIT RIDGE APARTMENTS,555 N Hathaway St,Banning,CA,92220-5874,40140,Metropolitan Statistical Area,Riverside,06065,06065044200,36,34,-117,Active,1,0,0,81,1/1/2004,1/1/2059,1/1/2059,FOUNDATION FOR AFFORDABLE HOUSING/EMBRACE FOUNDATION,For Profit,,,,,,,,,,,41,40,,Family,1170,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA2004515,Active,9% Tax Credit,1/1/2004,1/1/2059,80,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,23576
1029630,LOS ABUELITOS SENIOR APARTMENTS,528 E Market St,Salinas,CA,93905-2199,41500,Metropolitan Statistical Area,Monterey,06053,06053000501,20,37,-122,Active,1,0,0,25,1/1/2006,1/1/2061,1/1/2061,CHISPA INC,Non-Profit,,,,,,,,,,25,,,,Elderly or disabled,1630,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA2006215,Active,9% Tax Credit,1/1/2006,1/1/2061,24,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,23801
1029631,SUNSET CITY LIGHTS,2014 W Sunset Blvd,Los Angeles,CA,90026,31080,Metropolitan Statistical Area,Los Angeles,06037,06037195720,28,34.08,-118,Active,1,0,0,16,1/1/2004,1/1/2059,1/1/2059,ADVANCED DEVELOPMENT & INVESTMENT INC,For Profit,,,,,,,,,,,,13,,Family,1980,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA2004525,Active,9% Tax Credit,1/1/2004,1/1/2059,12,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,23577
1029632,YORBA LINDA PALMS APARTMENTS,18444 Yorba Linda Blvd,Yorba Linda,CA,92886,31080,Metropolitan Statistical Area,Orange,06059,06059021802,39,34,-118,Active,1,0,0,44,1/1/2006,1/1/2061,1/1/2061,META HOUSING CORP,For Profit,,,,,,,,,,,8,36,,Family,2660,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA2006220,Active,9% Tax Credit,1/1/2006,1/1/2061,43,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,23802
1029633,TEHACHAPI SENIOR MANOR I,544 W E St,Tehachapi,CA,93561,12540,Metropolitan Statistical Area,Kern,06029,06029006100,23,35,-118,Active,1,0,0,71,1/1/2004,1/1/2059,1/1/2059,PROFESSIONAL APTS MGMT INC,For Profit,,,,,,,,,,63,8,,,Elderly or disabled,1020,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA2004530,Active,9% Tax Credit,1/1/2004,1/1/2059,69,Acquisition and Rehab,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,23578
1029634,CORTINA D ARROYO GRANDE,241 N Courtland St,Arroyo Grande,CA,93420-2427,42020,Metropolitan Statistical Area,San Luis Obispo,06079,06079011902,24,35,-121,Active,2,0,0,109,1/1/2006,5/1/2053,1/1/2061,FOUNDATION FOR AFFORDABLE HOUSING/EMBRACE FOUNDATION,For Profit,,,800246021,,,,,,,86,22,,,Family,1640,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,1,0,0,12211405,Active,207/ 223(F) PUR/ REFIN HSG,6/1/2018,5/1/2053,109,7535552,,,,,,,,,,1,0,0,CAA2006225,Active,9% Tax Credit,1/1/2006,1/1/2061,107,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,23803
1029635,TEMPLE CITY LIGHTS,306 N Alvarado St,Los Angeles,CA,90026-5461,31080,Metropolitan Statistical Area,Los Angeles,06037,06037208501,34,34.07,-118,Active,1,0,0,34,1/1/2004,1/1/2059,1/1/2059,ADVANCED DEVELOPMENT & INVESTMENT INC,For Profit,,,,,,,,,,,,34,,Family,1980,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA2004535,Active,9% Tax Credit,1/1/2004,1/1/2059,33,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,23579
1029636,ARBOR GROVE,855 W Jackman St,Lancaster,CA,93534-2323,31080,Metropolitan Statistical Area,Los Angeles,06037,06037900806,23,34.70,-118,Active,1,0,0,150,1/1/2006,1/1/2061,1/1/2061,INSITE DEVELOPMENT LLC,For Profit,,,,,,,,,,150,,,,Elderly or disabled,1770,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA2006230,Active,9% Tax Credit,1/1/2006,1/1/2061,150,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,23804
1029637,TERRACINA PARK MEADOWS,8875 Lewis Stein Rd,Elk Grove,CA,95758-8417,40900,Metropolitan Statistical Area,Sacramento,06067,06067009639,07,38,-121,Active,2,0,0,144,1/1/2004,7/15/2025,1/1/2059,COMMUNITY HOUSING ASSISTANCE PROGRAM (CHAPA),For Profit,,,,,,,,,,24,76,17,,,1690,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA2004540,Active,4% Tax Credit,1/1/2004,1/1/2059,116,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,3150102853,Active,HOME,7/15/2005,7/15/2025,11,Acquisition New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,23580
1029638,HARVARD HEIGHTS APARTMENTS HOMES,950 S Harvard Blvd,Los Angeles,CA,90006-6262,31080,Metropolitan Statistical Area,Los Angeles,06037,06037213201,34,34.05,-118,Active,2,0,0,47,1/1/2006,1/22/2028,1/1/2061,HARVARD HEIGHTS DEVELOPERS LLC & CENTRAL VALLEY,For Profit,,,,,,,,,,22,10,15,,Family,1810,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA2006235,Active,9% Tax Credit,1/1/2006,1/1/2061,46,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,2109709789,Active,HOME,1/22/2008,1/22/2028,22,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,23805
1029639,ARCHSTONE FREMONT CENTER,39400 Civic Center Dr,Fremont,CA,94538,41860,Metropolitan Statistical Area,Alameda,06001,06001441925,17,38,-122,Active,1,0,0,322,1/1/2004,1/1/2034,1/1/2034,AIG SUNAMERICA,For Profit,,,,,,,,,,30,32,3,,,3050,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA2004545,Active,4% Tax Credit,1/1/2004,1/1/2034,65,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,23581
1029640,CASA LOMA FAMILY APARTMENTS,1525 Lotus Ln,Bakersfield,CA,93307-4363,12540,Metropolitan Statistical Area,Kern,06029,06029002500,21,35,-119,Active,1,0,0,113,1/1/2006,1/1/2061,1/1/2061,CFY DEVELOPMENT INC,For Profit,,,,,,,,,,,40,73,,Family,970,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA2006240,Active,9% Tax Credit,1/1/2006,1/1/2061,112,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,23806
1029641,COURTYARDS AT ARCATA,3101 Boyd Rd,Arcata,CA,95521-4448,21700,Micropolitan Statistical Area,Humboldt,06023,06023001200,02,41,-124,Active,3,0,0,64,1/1/2004,11/29/2044,1/1/2059,THE PACIFIC COMPANIES,For Profit,,,,,,,,,,8,20,36,,Family,1113,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA2004550,Active,9% Tax Credit,1/1/2004,1/1/2059,63,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,2,0,0,,Active,RHS 538,11/29/2004,11/29/2044,64,1650000,,,Active,RHS 538,8/8/2006,8/8/2046,36,1400000,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,23582
1029642,PARK AVENUE APARTMENTS,1200 Park Ave,Chico,CA,95928-6152,17020,Metropolitan Statistical Area,Butte,06007,06007001200,01,40,-122,Active,2,0,0,107,1/1/2006,2/10/2037,1/1/2061,BUTTE COUNTY AFFORDABLE HOUSING DEVELOPMENT CORP,For Profit,,,,,,,,,,86,21,,,Elderly or disabled,1260,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA2006245,Active,9% Tax Credit,1/1/2006,1/1/2061,106,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,591600396,Active,HOME,2/10/2017,2/10/2037,11,Acquisition New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,23807
1029643,GROVE APARTMENTS,340 S Parsons Ave,Merced,CA,95341-5375,32900,Metropolitan Statistical Area,Merced,06047,06047001700,16,37,-120,Active,1,0,0,204,1/1/2004,1/1/2059,1/1/2059,AFFORDABLE HOUSING DEVELOPMENT CORP,For Profit,,,,,,,,,,,48,156,,Family,1010,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA2004555,Active,4% Tax Credit,1/1/2004,1/1/2059,202,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,23583
